Date,i01_momentum,i02_price_strength,i03_breadth_rsi,i04_volatility,i05_safe_haven,i06_credit_spread,i07_put_call_proxy,i08_foreign_flow,i09_trading_volume,i10_kosdaq_kospi,sentiment_raw,sentiment_index,grade
2021-10-25,16.270946162618078,59.06278432514615,46.55720872030691,29.3812512038532,26.981520483964072,55.114545776981814,3.4098154547127812,58.47857981587112,44.97542307311051,60.061684128115346,40.0,38.5,공포
2021-10-26,19.569784999031242,62.2124705044628,51.4000595407141,31.336463430712737,34.24257116744627,70.41448524058103,3.47548185655326,63.868946460523354,30.398191127371057,67.25444263366863,43.4,39.6,공포
2021-10-27,17.06017534192744,59.60364653849825,47.563471389296126,28.128658870005378,29.071179590051887,64.67179696439955,3.7596970008808213,70.56097526914604,29.900001444692503,71.23865303732228,42.2,40.4,중립
2021-10-28,15.572787645308189,57.814276611873424,45.113131239731416,30.572461596149914,31.20591934212414,60.16410435783182,3.9237433246948275,58.99898782198656,18.971052045671534,67.5645847643132,39.0,40.6,중립
2021-10-29,12.120884258788218,53.39536907457858,39.737088763074276,30.21129531230715,32.60136496463173,42.96268801654445,4.564494795888953,80.87252409568792,15.04245096993506,71.59249198289173,38.3,40.6,중립
2021-11-01,13.003460863729789,54.33797780656215,41.33691929206768,30.21705595331073,32.626208615041676,48.95221098914043,4.9104519960717035,72.17321284611768,7.429095093748445,73.96199758716385,37.9,40.2,중립
2021-11-02,16.531565952439507,58.25423902325277,47.60283372948857,40.461906016070735,50.2492021697789,63.02119931495649,4.660929491501702,62.904179027316474,8.135217316278098,72.80971996839436,42.5,40.0,공포
2021-11-03,12.974907982828194,53.96137560889742,42.28424419813243,44.76187052506387,55.424744808692026,43.76137203885391,4.578872399891971,60.52499560549565,10.853909631476993,78.62245313832769,40.8,39.7,공포
2021-11-04,13.787150058292758,54.817948692734184,43.632448574005835,56.37595715337478,68.64175618367514,48.223121370450194,4.641472643472174,63.986907617256875,18.54641162556331,73.12301343101697,44.6,40.8,중립
2021-11-05,12.656790586690603,53.21928735332614,41.68460573729085,50.65020849896601,50.55824428933294,38.01524135446701,4.548332619533664,60.13065491013465,25.22565198829623,76.29540894703386,41.3,41.4,중립
2021-11-08,12.019510617844704,50.87327450958609,40.42110622635602,49.781127028859174,48.4340031229864,34.9066143257116,4.559709566094909,68.45625721955957,32.18246673364424,78.935535338709,42.1,42.2,중립
2021-11-09,12.388878117990954,49.31326379738387,40.90178855473709,57.66296598358775,55.35391262553634,34.27999701990265,4.785335630221909,43.45396330428778,44.33158565504447,82.17399376851986,42.5,42.2,중립
2021-11-10,9.98549283465961,44.62680054965814,36.38498817579116,49.26375226036368,41.29125178501546,22.5937425026349,4.409085922429839,80.51502889170376,40.939523026387306,74.15968222466746,40.4,42.2,중립
2021-11-11,9.775471227889332,40.98814409650267,35.694797735292354,46.41827697123363,29.987498105236327,23.587053327423874,4.196141525466597,54.99500099391218,27.815783354322882,78.92717853414675,35.2,40.3,중립
2021-11-12,13.578611108751758,46.67130463957788,45.073115117992984,46.47450350919158,35.40862584237485,38.9705336878221,4.082811226369513,48.75358754506026,29.236731645239672,79.60402620775207,38.8,39.8,공포
2021-11-15,16.773044875653337,49.33401592475741,50.51433000165042,49.904711561510766,42.092056922271,51.696996127192776,3.9436476972745096,55.207570655690176,39.761606168174865,85.252856764217,44.4,40.3,중립
2021-11-16,16.671045473776193,48.727991285356744,50.11231500305262,47.5867743599035,37.456489036164506,50.82283092176626,3.9784435456496277,54.297829969035426,34.849029327957524,88.43556680876408,43.3,40.4,중립
2021-11-17,13.353795163544662,42.55724973381503,44.383488178531714,44.15139802434823,33.04145153047186,34.83064107421627,4.297188610957274,35.854414856752406,35.32922791079,91.33852297526242,37.9,39.9,공포
2021-11-18,12.181212011792903,40.437080461403816,42.14063406713553,42.89804576354241,31.25251471250179,29.843258496544117,4.566201428741905,38.819936293943904,39.384953135127006,93.21659598962447,37.5,40.4,중립
2021-11-19,14.513864285571904,42.71967072448792,46.699884493115306,44.89318656337779,36.487542575652405,39.873195457171754,4.834191012792229,39.33930505777625,39.43918910585833,92.87621115359221,40.2,40.7,중립
2021-11-22,19.187494022924213,46.38002223118417,53.716133442344386,46.28255023171307,44.32858604095202,71.8356913906267,4.462646367365233,25.465841599992284,35.763737077082745,79.68103117499403,42.7,40.3,중립
2021-11-23,17.518955679715663,43.90605756422669,50.99107546337532,41.7702580892811,32.736207710512566,61.58243607582702,4.327350600951161,15.983144566354996,32.19016640192479,68.50160160406627,37.0,39.0,공포
2021-11-24,17.35000328274708,43.02779171823447,50.46459685916876,44.71335328922309,35.47003486275403,58.917357885593745,4.221118186977332,15.810301677443917,34.3834304498602,74.0716401522344,37.8,39.0,공포
2021-11-25,16.017036727037432,40.741698315258354,48.00304235991096,44.989261633630804,35.00799528093711,45.62889801589222,4.309888791041185,24.561411140086896,39.243195077896054,73.70304224739172,37.2,39.0,공포
2021-11-26,12.025404020402398,33.71821000308364,41.23186839466703,43.79821816403584,30.235872061528855,21.248953059959597,4.410718591226176,15.587811692306659,33.29458647317839,77.18792781109394,31.3,37.2,공포
2021-11-29,10.025135289631788,27.002354427474383,37.68933633270745,39.07421455925097,22.86635069188163,15.061667863906509,4.66340742417867,18.7340253073367,51.5948303914829,73.19278342401564,30.0,34.7,공포
2021-11-30,5.830691816756053,18.166075962306678,30.39755118089799,27.24382533604179,8.228621107352756,4.764775556072605,4.710254824993182,26.914780172375085,76.84046093615589,70.08010938875977,27.3,32.7,공포
2021-12-01,9.745017971538228,25.714868079173,41.01011055575855,31.177046447953494,21.703660710964478,20.546668834107972,4.564120896353436,42.15968692100425,78.83525431488287,60.93301273805201,33.6,31.9,공포
2021-12-02,13.783850715015443,32.29627077034875,47.480491404026914,33.42025708942359,30.242024815201418,39.93115223442556,4.416933510622625,54.63128749668312,79.14913465573622,45.71996431150422,38.1,32.1,공포
2021-12-03,16.33383683074542,35.87617246065632,50.443990714224256,37.72304026889115,42.51306459761161,52.7087101221481,4.250234171337866,66.21155812368448,75.86300505720054,58.73164807223965,44.1,34.6,공포
2021-12-06,17.101692834083217,36.66267077680426,51.078252609168004,39.617220748037575,46.05103918906211,53.89084477758409,4.240947255074336,45.98590709708431,49.12783686163431,50.27771759376248,39.4,36.5,공포
2021-12-07,19.454928263359093,36.417832040458556,53.485144873998685,41.498071842442606,51.74650648211414,64.22612049423095,4.076112868712587,80.56334313768296,18.824439436057222,48.7754771039316,41.9,39.4,공포
2021-12-08,20.92502127592728,34.74739812656619,54.79236537296705,48.06432140081735,61.52512218430206,67.05879556803366,4.126947806737867,51.81954080244986,15.628951766366905,54.41022155011128,41.3,41.0,중립
2021-12-09,24.75101210554076,38.10172453751682,58.27161599634361,51.67334287485603,68.47491371109898,67.92737422840108,4.312472228540573,70.20369230996855,15.221475897477921,61.39088925561259,46.0,42.5,중립
2021-12-10,22.41143661268507,34.08887817314385,55.09162110019331,44.74141546315216,51.37789916275379,60.773279082435316,4.228819889107024,60.74554162932796,15.786416763550658,56.58863699853636,40.6,41.8,중립
2021-12-13,21.572502463891354,32.53822453680725,53.69332173877762,40.32250206837154,42.33955761275221,61.05441598505282,4.2990387986898515,50.87027899308706,13.313443939120074,53.54864227013749,37.4,41.4,중립
2021-12-14,20.136188988846104,30.116179462804098,51.4438294347706,38.69509240024904,38.32229992260253,52.679696833950565,4.524706643236867,47.80114951035336,15.379709289260724,54.68145329278161,35.4,40.1,중립
2021-12-15,20.581606385789076,27.287609003556767,51.67283647346755,44.61691514713149,47.54128925339506,52.707021166781644,4.543202512278852,50.30333392987332,13.701155382509993,54.656201231429776,36.8,39.2,공포
2021-12-16,23.037672327797125,30.37287401239528,54.40984047270393,48.91502730877933,55.365239889988175,57.69078434627601,4.684752817877046,44.99701833969224,9.983184753930546,53.14086170029224,38.3,37.7,공포
2021-12-17,24.833828513715616,32.50972063308819,56.18713521511732,47.646773283542245,51.977761253557944,60.33903796830125,4.799497950841972,44.86580128335858,11.836465014222302,42.963316695113726,37.8,37.1,공포
2021-12-20,18.22463172651761,22.871311994956596,46.706696725125816,34.22511470393151,26.717422054571898,35.77028954200993,5.031043375991553,59.77585790604433,13.515927986943515,50.248204084204964,31.3,35.9,공포
2021-12-21,19.903119632073196,24.860295104418412,48.75352590868144,37.59640473531476,31.609603570558438,45.203892775223444,5.318623378765178,49.52710771863783,7.247012657654831,52.165809388202966,32.2,35.3,공포
2021-12-22,21.35724550554029,26.486779210239753,50.366154832764806,39.086227892956714,35.73536434534318,55.22801944740443,5.860019291336942,48.29034634598004,9.009702920800594,52.28613002233609,34.4,34.8,공포
2021-12-23,23.43365786271071,28.928013526169437,52.68884210617321,42.71528524356343,46.461783328484934,64.2394355388388,5.742404883795537,50.820211597178975,13.920434379215434,50.49514007187914,37.9,34.7,공포
2021-12-24,25.694010816019265,31.57627506501618,55.04855617267981,52.333544194663986,62.049172749800185,69.23784582813953,5.798703788586743,58.89956971982051,20.061212883684497,49.48151444808711,43.0,35.8,공포
2021-12-27,24.247499683989982,29.19709164094886,52.5014677530168,54.93694898705474,65.74372418531507,58.27593510994201,6.081986294380718,65.52539593509135,35.19019484759926,57.14392208008427,44.9,38.5,공포
2021-12-28,27.49077759247817,33.084744036636366,56.02167929890071,71.58049337760654,86.08396240865855,65.64933007568455,6.0969785839167,59.52143353969765,64.95093076506251,65.07135683857814,53.6,42.8,중립
2021-12-29,24.023299518961355,25.472577792636297,50.74605054786759,65.54541847611513,67.69092954586603,58.90355316803373,5.66098442247807,41.769377219198404,73.32719301290605,72.73445106759922,48.6,45.6,중립
2021-12-30,22.279650835165604,17.927029878040535,47.92538889132188,59.85588273611732,52.208340181006776,49.58585336099965,5.726871348332424,39.00093997184467,73.085442569507,80.21800928374118,44.8,47.0,중립
2022-01-04,24.144946900992736,19.664734125390527,50.137240192885805,58.87516751227723,49.573916423888114,54.20905473050968,6.1326214022632195,21.505871187091625,77.01646436429617,74.57544681212622,43.6,47.1,중립
2022-01-05,19.911931997942467,13.114057872040396,44.01099056449169,51.82771329537182,40.658132264692206,35.899589511253026,5.348478118829461,28.062804802420644,90.70744080157502,65.07047279397696,39.5,46.0,중립
2022-01-06,16.392857579524154,7.7182734133365765,39.12919419542954,44.87763714174356,30.544590930357174,28.3466280738236,5.1848094619505565,20.592518162957496,94.35412027936087,46.56788244189484,33.4,42.0,중립
2022-01-07,20.75103695067612,11.519222209174673,45.78374349183983,45.86496757613817,37.452012569481894,45.57671571737569,5.01188197078642,9.97599684494257,93.79652537844463,49.271392259728664,36.5,39.5,공포
2022-01-10,17.713391417140244,8.363664842840096,41.753583822776584,40.49838298497,24.858548330446705,34.85880036103942,4.919523151840345,14.042383688627286,94.57891573706456,43.63123062151059,32.5,37.1,공포
2022-01-11,18.091687895294655,8.455841587207924,41.88264687088291,42.66572238229705,28.661698033455767,39.350295157647544,4.9212846364588145,18.050518409540807,91.56991390677551,33.15744301807362,32.7,34.9,공포
2022-01-12,24.062069279660303,13.990499111818917,50.03163872997524,45.61953062885984,40.76909582101936,59.484056666065065,5.295714556741288,32.64192745992719,72.9633640457673,39.094363052610774,38.4,34.7,공포
2022-01-13,22.96465555686604,12.565068813254015,48.349700268527556,46.108058863627676,41.613510099091464,50.97563033498822,5.211074072126133,49.3938377268674,56.074440670586476,34.718187212296314,36.8,35.4,공포
2022-01-14,18.273835327302656,7.976895244073528,42.41304201621276,39.339303756207244,32.19448304982349,32.05269371845908,5.556436869259429,46.54538475314356,52.304818139672946,36.122281448317935,31.3,34.3,공포
2022-01-17,15.096760752872102,5.358929570394883,38.39175508536293,34.1576531306042,24.34326203582967,27.606694766876018,5.711038393324316,42.69769460298291,58.66864368353883,33.30793286363286,28.5,33.5,공포
2022-01-18,12.887518130937043,3.787727691786019,35.45004629557194,31.229659461311513,17.588952396433587,20.775871876951445,5.593376663234671,43.852973107515375,55.07683308853921,28.43973767885779,25.5,32.1,공포
2022-01-19,11.246908045430459,2.777065158074704,33.1286395831972,36.06302973041422,22.409846307644532,13.359668541115777,5.261306028313202,39.194699750847654,47.820266587912656,26.030916685318463,23.7,29.2,공포
2022-01-20,13.361770871330252,3.7597697284748564,37.24011570137961,36.29323934072611,25.909989260216392,20.071703515238333,5.398761440873,54.276992650162235,29.556129643263763,43.09381865509748,26.9,27.2,공포
2022-01-21,11.102343949874937,2.688165607239497,34.0981014122075,32.97348629673162,17.79906849649977,11.90669979193451,5.388786834398998,48.74256560160552,28.27352352349276,36.693054857430866,23.0,25.5,공포
2022-01-24,8.173049437961971,2.7118494128357256,30.03313614288743,28.94900176385444,9.043882249317864,6.653869491340654,5.4571217130886644,44.180854488635305,19.82270831765367,24.43460460786969,17.9,23.4,공포
2022-01-25,4.528364250198312,2.735566095442196,24.670021389058093,22.6230410459416,3.3839265955706512,1.6003527377449196,5.87847005687872,33.203268914955,24.17781517149168,22.614675608796077,14.5,21.2,공포
2022-01-26,4.252549015936682,2.7593148950727437,23.952798585387143,22.638485237280378,3.468397231841232,1.6736365549749026,6.185768007493942,33.18337569241036,24.85331828806576,19.996117027165827,14.3,19.3,극도의 공포
2022-01-27,1.6978945258376483,2.783095060104555,18.919185435532825,15.901524417714425,0.6090373575452186,0.16626081058612435,6.386801723491462,25.79876978357556,34.426793828673276,18.766543916154866,12.5,16.5,극도의 공포
2022-01-28,2.991364004361369,4.469823031426624,27.39114828133752,12.10958399961159,1.9266106736426127,2.198741105649341,6.227370353558134,24.94769848174258,28.365254641368832,25.606854453637524,13.6,14.6,극도의 공포
2022-02-03,4.798514893393033,6.637235766588166,34.13917707783797,10.46771801037366,4.314912386838967,5.464320259441604,6.2135324652346124,23.9244208341435,25.820513542869328,29.718374739476154,15.1,14.0,극도의 공포
2022-02-04,7.244103187905216,9.381184940419567,39.88032641421841,9.866590187043775,6.310897111035281,15.679340661990715,6.085603149387897,40.9500023708487,19.76697444922722,27.59111448608731,18.3,14.8,극도의 공포
2022-02-07,7.153534901432282,9.03423511508359,39.4268311695568,11.142942081122548,8.854746842949368,11.267884885333496,6.42343126370066,49.850906446752845,21.64845904147646,26.451836072337226,19.1,15.7,극도의 공포
2022-02-08,7.4797667824313185,9.15947262372026,39.62729320649205,13.015812903919295,12.567377189350747,16.557229895097542,6.422426376860211,55.12435257043754,31.778207469818927,23.05658153395649,21.5,17.5,극도의 공포
2022-02-09,9.272127640092604,10.885242560554909,42.85986582271418,12.897147378835694,10.626174608363915,32.51862733909786,7.058003846279316,66.9168403364201,41.94181211224113,30.486378849930134,26.5,20.1,공포
2022-02-10,9.812332518746253,11.160351372902417,43.30971376272488,14.835175698536041,14.810138529831796,44.83769017611453,7.120891499263301,55.90999593938554,48.55998267191826,17.863034531858325,26.8,22.4,공포
2022-02-11,8.350024983208314,9.316290924172177,40.602583589893804,13.197784100556703,12.247457854381077,38.72424700848908,6.444807373423811,48.64585574385434,45.08737181070494,11.8835705109554,23.4,23.5,공포
2022-02-14,5.993225313821733,6.592880591237107,36.247486584289916,11.107461247266976,,,,33.84193606803596,62.458243639272226,7.381381098282032,23.4,24.3,공포
2022-02-15,4.84980996697505,5.204137715698528,33.72936085446045,10.606530227237638,2.8982208525919453,19.47365515396436,5.706154848536957,31.105614750492506,65.60347066065364,6.385790341003005,18.6,23.7,공포
2022-02-16,8.037669206893106,8.170771494824415,41.98448367341692,11.387712802292576,6.689860529155718,42.8260620948032,5.21696219957786,33.14861829301007,57.0725849289906,18.553278046976118,23.3,23.1,공포
2022-02-17,9.331072477760483,9.179086991370566,44.02087476556626,14.12411574092838,11.58871541864957,53.56786325230285,4.925594123819251,37.224537982550686,66.50005689120869,13.757424054402351,26.4,23.0,공포
2022-02-18,9.645751057251362,9.23478318821282,44.083936950454174,16.320723590528534,15.06178786384687,51.93745298264636,4.759340012013551,35.87832738983134,70.45867681605662,19.70891154224401,27.7,23.9,공포
2022-02-21,9.856804913698891,9.208374414657072,43.99455662073127,18.381357260447373,20.062891083498428,57.33976074451079,4.847351357196961,47.21441649992148,58.15083915975778,22.657708988024645,29.2,25.0,공포
2022-02-22,7.484807498873143,6.8634728250232575,39.55488578007952,13.486308341634572,17.098903000405198,36.68590247522631,5.1296886740630265,39.39784042230483,57.55840966858632,19.86543701516942,24.3,26.2,공포
2022-02-23,8.579214952167602,7.647292582358721,41.73458829638836,16.702352111629747,15.228961561095462,43.63616711708497,5.452598847534025,50.500159402916914,68.29315219668139,24.81417569781246,28.3,27.2,공포
2022-02-24,4.749449707252141,4.165573249972853,34.33241143085483,12.723396609652388,8.740481095894987,14.761234944674362,6.065976455856614,49.338825007460564,82.58322985207313,20.16729180321144,23.8,26.6,공포
2022-02-25,6.314616264252535,5.383366147723834,38.94260638564819,24.418984613698576,19.061515479327685,27.22796449860067,6.321570473366044,33.081859016364604,89.99185728262111,35.75725813054445,28.7,26.8,공포
2022-02-28,7.881884949884133,6.551484366410458,42.43261836170967,28.731346217164482,39.91248411444537,36.444569029370996,6.532337100837696,48.307413548807865,92.76248361137878,37.27938107889474,34.7,27.9,공포
2022-03-02,8.417182800024815,6.819384195418886,43.1105247037105,49.7086252867091,42.81234396913602,28.995935076766678,6.552577789565,42.59509653991654,87.39814125498899,52.108290228111834,36.9,30.4,공포
2022-03-03,12.183923914579193,9.674841689914093,49.533956171503334,49.4028437097057,79.39051656327973,53.12268131135646,6.52656070566774,51.51458562281215,88.45866066289598,55.05185015270791,45.5,33.9,공포
2022-03-04,9.625871378254452,7.44557838029552,45.28061096410781,38.97612597001849,60.17085473136062,31.982791360621544,6.511701361613047,40.35117971043598,73.14175182317652,54.83551214801259,36.8,36.5,공포
2022-03-07,5.854271954725064,4.381519902086742,38.67794544954051,24.27522926307641,32.0986953423992,12.242055012180952,6.773711344017029,24.046780333645152,65.07694497859977,56.40339274018665,27.0,36.2,공포
2022-03-08,4.6569948302910005,3.3691110770277284,36.043786428725944,21.491317342181006,16.003606695030605,6.159943012770775,6.7160273056308295,6.104591739632688,56.075393013913654,54.43116488357905,21.1,33.5,공포
2022-03-10,8.11729838912203,5.728472411038279,44.23756733157014,24.093221058929885,27.738811899281483,19.963886481116415,6.941240630510357,12.483740970622058,62.221377457667494,54.18661545141777,26.6,31.4,공포
2022-03-11,7.1587212057129035,4.873894457653312,42.31822785473023,20.02567530664289,21.587719538250695,17.755427410937564,6.995511985973934,7.8986868507880175,71.15998859921358,64.15026026770677,26.4,27.6,공포
2022-03-14,6.477044092409237,4.2581216447108705,40.755005111088224,18.32968999131636,15.522721836365239,18.504832881165793,6.787627225078633,2.958697671150453,58.21838043663299,48.65346053288177,22.0,24.6,공포
2022-03-15,5.427562517856815,3.4250874642470266,38.39780227055807,18.231708905438254,11.704648160998572,13.688856195086041,6.569706035406381,3.085366380638357,58.24951049983945,56.664564018429566,21.5,23.5,공포
2022-03-16,7.880808708302017,4.8693024792818544,43.863112131550594,26.680113184409652,20.3424359809668,29.124303451410995,7.5254109556409166,3.1857310181273792,71.0114100196895,65.52664771609795,28.0,24.9,공포
2022-03-17,10.855568444183305,6.62087660570925,48.470427646539186,35.138238904973434,47.20685400503005,48.03830266415919,7.816937448177831,13.378547583056182,66.82737009227544,75.59519397067297,36.0,26.8,공포
2022-03-18,12.291387500094608,7.362931069585697,50.03633933898785,31.40642486443206,36.78464500331295,52.40887572071733,8.161565853346781,28.485162398073914,49.83281747839292,79.27187886790381,35.6,28.6,공포
2022-03-21,10.733101375872483,6.216410519371887,47.4342192034135,26.717244169243777,28.943219570476273,41.704346856346575,8.781827846777258,28.31156056345404,41.0395438005545,81.06972396796822,32.1,30.6,공포
2022-03-22,13.221317656585342,7.596989359579339,50.59438327377798,29.216676215232557,37.393056861665784,61.24583248438752,8.799816365264201,18.257427769398276,32.489003035716955,79.19740586908762,33.8,33.1,공포
2022-03-23,16.186784134596895,9.271658649890568,53.72778060762914,32.24247711467844,43.26156392589568,73.36843145681439,8.794670905109403,19.693917727257716,36.70263844465346,76.75779572534651,37.0,34.9,공포
2022-03-24,15.95473776231059,8.920028600087504,52.94960474644842,37.79836339409498,54.228842795216025,68.10265934496402,8.326230104632309,15.717102333719158,63.08005151104853,79.00759885414752,40.4,35.8,공포
2022-03-25,16.367749979662495,8.966795065842536,52.993142670306554,36.12198978567663,52.133926772471426,65.07707253980445,8.678063365413829,14.097651937900114,58.52226217220827,80.94859904565578,39.4,36.5,공포
2022-03-28,16.682774611877743,8.962488129154488,52.9239488798876,51.16728054284041,77.79910394440815,73.87888441487182,7.724070485476324,8.185999411067701,79.62337104844164,74.55014893566268,45.1,39.2,공포
2022-03-29,18.427819907215063,9.808167561884623,54.671038142671826,49.485756087480226,72.07306146737726,75.19646843675784,8.638133389093095,22.86262331236414,89.69709300872752,79.9562480158891,48.1,42.0,중립
2022-03-30,19.514260987235442,10.257078934855596,55.546242776279925,47.53681551370579,66.01743494374055,75.26734222966078,8.679328040682083,31.693544553911146,85.17089017256187,79.21390123994784,47.9,44.2,중립
2022-03-31,21.32334986077467,11.136774861466442,57.25639149519797,48.37093744680656,69.68179673425337,78.05968961800802,8.927075876877277,42.593576991159345,81.58176210059021,80.46408712102931,49.9,46.1,중립
2022-04-01,19.40351014233578,9.787020958142689,53.63127321074334,41.34125818920708,54.6404585903972,73.2193671656098,8.520753382574275,32.085022550417676,96.47284947713634,82.05984253487718,47.1,47.6,중립
2022-04-04,22.152266254389634,11.206324478217683,56.629952751485675,49.83965056713645,69.88855133200207,79.4051417815378,8.781180929278321,29.888596211825696,98.24704353915725,82.57157805848992,50.9,48.8,중립
2022-04-05,22.666012766807363,11.335292065520964,56.84642067412228,64.5287102624547,83.18296979036106,75.65636851804577,8.466017094240424,56.41328353134727,99.8550640203524,85.70229838815857,56.5,50.5,중립
2022-04-06,19.7758089305841,9.502344753083408,51.681766245008,65.79704965041243,86.08616819097048,64.13937390914842,6.991758574626035,73.39494452379998,99.94699421147904,84.95106928255991,56.2,52.1,중립
2022-04-07,15.39906832176976,7.005173171596635,44.608529526745,54.80395802694949,62.7266023853688,40.83927065571823,7.0160695574435215,61.15586879433111,99.86262632484794,83.51765152507747,47.7,51.7,중립
2022-04-08,16.144570574117516,7.293212175779627,45.53684002777845,58.962409190827444,71.01743290829886,44.013004371483795,7.259295054512983,61.62598962024046,99.10534844021981,86.63906760116215,49.8,52.2,중립
2022-04-11,15.525443200021199,6.898268224238803,44.2515496890263,60.603136135682874,75.80852353884954,48.58800043828794,6.854924054488763,65.93997652417644,97.0709701817304,78.94867517645999,50.0,52.0,중립
2022-04-12,13.016012225950153,5.5558935654938075,39.87233156523234,60.167949759865095,74.3516960306906,31.765079426368416,6.660522797657688,63.23778207556495,75.2379174976428,79.33505508583043,44.9,49.7,중립
2022-04-13,18.8076207069092,8.376692642368521,49.944165403021884,60.1445811827364,75.97162697221825,51.48142099420588,6.395362541784115,72.56488324520687,42.7326223492013,76.03750533589057,46.2,47.7,중립
2022-04-14,19.042159125482268,8.415795074289022,49.98407466828864,56.96906993707245,65.82200962575355,39.09971349826348,6.184280212943374,51.24678546472374,23.798886331719743,76.17951922989015,39.7,46.1,중립
2022-04-15,16.772029331359267,7.166345713965137,46.25567951004163,51.69131187930857,57.561806725542496,26.02087285916398,6.031410713720278,20.140837082618123,13.58712848123914,78.7179083262002,32.4,42.7,중립
2022-04-18,16.716555178958597,7.0275422894805875,45.74846319949564,55.03400190765943,62.64960020057009,27.734912806033318,5.974440414600105,22.79583960185143,19.672105050798415,73.74726272387794,33.7,39.4,공포
2022-04-19,20.201979546623956,8.641041318185462,50.96576929299986,55.13057036826274,61.065014639368975,44.124494207766574,5.731464470577122,25.94814420350015,28.894466397608642,77.2328392979303,37.8,38.0,공포
2022-04-20,20.480406101302922,8.652195613644437,50.92470375099981,52.64531875302609,52.64295886907748,41.26847428756051,6.288906767927394,14.759631316557458,68.91492787903056,74.44759780434154,39.1,36.5,공포
2022-04-21,22.10049580128809,9.330666691175793,52.87176114176822,54.61695380321203,55.536715318481754,45.39448479721583,6.298536588923668,25.22944813627175,82.0234422467303,71.88158553571951,42.5,37.1,공포
2022-04-22,19.288066667340566,7.800839607386391,47.827388127212465,50.375256056900106,48.962404286284965,33.31409554105996,6.30723232137754,14.543537130127621,91.46815347138507,72.54856468642167,39.2,38.5,공포
2022-04-25,14.068044604911156,5.2840569986188175,39.59123459911549,40.903855770360664,27.648612589884774,14.430468230214027,6.78855551427778,21.756125425116945,89.72084821341808,65.270994246781,32.5,38.2,공포
2022-04-26,15.573523665593203,5.839424325064453,42.11373621315322,40.90611903961815,29.534917492939694,19.463075639405663,6.982488184823256,14.090816988775872,77.43775432975927,72.19927276097899,32.4,37.2,공포
2022-04-27,12.813604233534337,4.555067804160001,37.680598641778815,36.33257790876479,23.123315748542083,11.587448126045775,7.108174307043315,1.2635898046671816,44.59056253546567,66.50849709462852,24.6,34.3,공포
2022-04-28,16.1732309298931,5.85333286845043,43.86574560332877,36.755687434317664,27.030526312981596,22.205133743879546,7.287282467590521,0.7818811214546402,41.15169944777167,51.00981515040155,25.2,30.8,공포
2022-04-29,19.89780616032287,7.36810606698627,49.13594156912528,40.973241567794716,36.43179691304826,42.76056095153805,7.109349778726607,0.6411226154981884,32.52578965652147,54.3283747734282,29.1,28.8,공포
2022-05-02,19.242492966506564,6.954971771107676,47.80309982876449,38.42423802582072,,,,3.120421205908285,27.758445833774097,53.582845738119936,28.1,27.9,공포
2022-05-03,18.646575183739262,6.594134497586316,46.5523709241071,37.490600521395706,30.15822368775035,43.07574574912746,7.1375299727999915,1.1746035580471073,35.09058567843175,62.043076771119324,28.8,27.2,공포
2022-05-04,18.58581950170822,6.464197693756468,46.01631661242906,40.59744247269681,30.863631986938277,51.0277289917329,7.297104733029375,3.640788607460278,42.21410968100851,54.37906414830318,30.1,28.3,공포
2022-05-06,15.019164905375575,4.9066832797478686,40.29928109561735,41.82834133159585,25.0203863842454,31.6628570139765,7.403846355549064,1.481876696923143,60.20680981123099,48.53522363635964,27.6,28.8,공포
2022-05-10,10.601131541666781,3.773371209651571,33.74989368676286,32.849100885917714,22.514664844095467,14.646012291826215,7.718984891363098,1.3585910879428473,54.816804923082906,34.79326743662114,21.7,27.3,공포
2022-05-11,10.50062575136953,3.79740261402737,33.22955552914645,33.13827219816761,17.69693760453252,13.788887337762434,7.873060001771737,2.1303989092837354,45.592193980852244,47.46042147421019,21.5,25.9,공포
2022-05-12,7.529849077511358,3.8214398888991594,28.56528080486389,30.047093838344622,9.894175921461873,5.7686630242964885,7.722072969907469,3.6701696845347396,46.0784968199733,26.515362510126707,17.0,23.6,공포
2022-05-13,12.158694229846539,5.922332137232849,40.17442450636871,29.555481368900978,24.31407425524648,22.12910280986054,7.4591850943492775,0.4487782561771349,26.59358389029035,27.681669538852123,19.6,21.5,공포
2022-05-16,11.711132052990841,5.607921414758416,39.2040218279842,28.87838385141017,15.963294636674924,23.227253847633627,7.664190113517844,1.1070415070749116,8.503592700299029,32.79509810670262,17.5,19.5,극도의 공포
2022-05-17,14.357646170439075,6.745987370858051,43.76092051864541,32.61737926531038,21.919784886762837,35.94629770175989,7.396273560104246,1.924357438825133,8.453850959594305,34.37278257599108,20.7,19.3,극도의 공포
2022-05-18,15.229762869210429,7.052854592781083,44.79558115047758,33.513610386322355,27.48283982687405,40.279890125315774,7.8102257192165085,5.568836013256619,13.786976814642504,31.95167528866003,22.7,19.5,극도의 공포
2022-05-19,12.051518341096045,5.493702852711216,39.985141057846434,27.472381409323646,19.62993963916456,23.4047607347314,7.898412477909273,4.937305056001218,11.054120673107343,41.19333564636122,19.3,20.0,극도의 공포
2022-05-20,17.483978924976263,7.824652031589277,48.32560590502632,28.81876917114637,22.97339849931255,46.388246196408986,7.631432065713086,17.006087506086352,16.047715289988147,41.14232193494697,25.4,21.1,공포
